imgUrl,category_name,name,base_price,category,description,stock
https://m.media-amazon.com/images/I/71V2qFcJfAL._AC_UL320_.jpg,Women's Jewelry,"Japanese Anxiety Necklace Mindfulness Meditation Accessories Depression and Anxiety Relief Items, Komuso Breathing Necklace Spiritual Jewelry Breathing Exercise Device Stress Relief",23.19,Women's Jewelry,"Experience tranquility and peace with our Japanese Anxiety Necklace, designed to help alleviate stress and anxiety through mindfulness and meditation. This Komuso Breathing Necklace serves as a spiritual and stylish accessory, while also functioning as a breathing exercise device for stress relief. Embrace a calmer state of mind and find inner balance with this unique piece of spiritual jewelry.",460
https://m.media-amazon.com/images/I/71ZV1ysKJnL._AC_UL320_.jpg,Women's Jewelry,"Sea Turtle Tracking Bracelet, Elastic, supports the Sea Turtle Conservancy, one size fits most for Men and Women",19.99,Women's Jewelry,"Track your love for sea turtles with this stylish Sea Turtle Tracking Bracelet. Made with elastic for a comfortable fit, this bracelet supports the Sea Turtle Conservancy's conservation efforts. One size fits most for both men and women, making it a perfect accessory for any sea turtle enthusiast.",546
https://m.media-amazon.com/images/I/6192XrjbC-L._AC_UL320_.jpg,Women's Jewelry,14K Gold Plated 925 Sterling Silver Cubic Zirconia Hoop Earrings,15.45,Women's Jewelry,"Elevate your everyday look with these stunning 14K Gold Plated 925 Sterling Silver Cubic Zirconia Hoop Earrings. The dazzling cubic zirconia stones add a touch of sparkle and elegance to any outfit, while the high-quality materials ensure long-lasting beauty. Whether worn for a special occasion or to elevate your everyday style, these earrings are a must-have addition to your jewelry collection.",665
https://m.media-amazon.com/images/I/51sjbua0OpL._AC_UL320_.jpg,Women's Jewelry,Gold Cuff Bracelet for Women Dainty Gold Bar Bracelets Adjustable Cuff Bracelets Gold Open Bangle Bracelets Minimalist Gold Wrist Cuff Bracelet,19.99,Women's Jewelry,"Elevate your style with this stunning Gold Cuff Bracelet for Women. This dainty piece features a sleek gold bar design, adjustable cuff for the perfect fit, and a minimalist aesthetic that exudes elegance. Whether worn alone or stacked with other bracelets, this versatile accessory adds a touch of sophistication to any outfit.",89
https://m.media-amazon.com/images/I/415qxX7MhFL._AC_UL320_.jpg,Women's Jewelry,"2"" Necklace Extender for Women, Fashion Jewelry, Lobster Clasp",8.0,Women's Jewelry,"Upgrade your jewelry collection with this versatile 2"" Necklace Extender for Women. Perfect for adjusting the length of your favorite necklaces, this extender features a secure lobster clasp for easy attachment and removal. Add a touch of style and functionality to your accessories with this must-have fashion jewelry accessory.",71
https://m.media-amazon.com/images/I/61lGu-EI3FL._AC_UL320_.jpg,Women's Jewelry,"Moissanite Diamond Sterling Silver Earrings Studs,1ct-2ct D Color 18K White Gold Plated S925 Sterling Silver Lab Created Moissanite Stud Earrings,Round Brilliant Cut Stud with Friction Backs for Women and Men",49.99,Women's Jewelry,"Sparkle and shine with these stunning Moissanite Diamond Sterling Silver Earrings Studs. Featuring a dazzling 1ct-2ct D color Moissanite stone in a round brilliant cut, set in 18K white gold plated S925 sterling silver. These elegant stud earrings are perfect for both women and men, with secure friction backs for easy wear and a touch of luxury to any outfit.",932
https://m.media-amazon.com/images/I/71t0tvzCCwL._AC_UL320_.jpg,Women's Jewelry,Orca Healing Bracelets for Women Orca Whale Gifts Orca Agate Crystal Bracelets Orca Gifts for Women Orca Tail Charm Orca Inspirational Gift,15.0,Women's Jewelry,"Elevate your style and spirit with our Orca Healing Bracelets for Women. Crafted with stunning agate crystals and adorned with a symbolic Orca tail charm, these bracelets are the perfect gift for any Orca lover seeking inspiration and positive energy. Embrace the grace and power of the Orca whale with this unique and meaningful accessory.",636
https://m.media-amazon.com/images/I/7100-JE3WtL._AC_UL320_.jpg,Women's Jewelry,"4PCS 18G Nose Rings Hoops, Surgical Steel Earrings Tragus Septum Piercing CZ Clicker Septum Ring Hinged Segment Septum Conch Lip Cartilage Double Hoops 8mm 10mm For Women Men",14.99,Women's Jewelry,"Elevate your style with these versatile 4PCS 18G Nose Rings Hoops crafted from high-quality surgical steel. Designed for comfort and durability, these earrings are perfect for tragus, septum, conch, lip, and cartilage piercings. Adorned with sparkling CZ stones, these hinged segment hoops add a touch of elegance to your look, whether you're a woman or a man.",112
https://m.media-amazon.com/images/I/61zocmC-BjL._AC_UL320_.jpg,Women's Jewelry,Full Crystal Rhinestone Gem Tear Drop Pendant Necklace Earrings Jewelry Sets,19.99,Women's Jewelry,"Elevate your look with this stunning Full Crystal Rhinestone Gem Tear Drop Pendant Necklace Earrings Jewelry Set. The exquisite design features shimmering rhinestones set in a delicate tear drop shape, adding a touch of elegance and glamour to any outfit. Perfect for special occasions or adding a touch of sparkle to your everyday style, this set is a must-have accessory for any jewelry lover.",261
https://m.media-amazon.com/images/I/61Ap5TpekkL._AC_UL320_.jpg,Women's Jewelry,Womens Girls 4mm Beads Chakra Healing Crystal Bracelet Gold Lava Rock Stone Adjustable Bracelets With Heart Shape Druzy Charm,11.99,Women's Jewelry,"Elevate your style and energy with our Women's Girls 4mm Beads Chakra Healing Crystal Bracelet. This stunning piece features gold lava rock stones and a heart-shaped druzy charm for a touch of elegance. Adjustable to fit any wrist size, this bracelet is a perfect accessory to promote balance and harmony in your life.",205
https://m.media-amazon.com/images/I/614ZGS1lBJL._AC_UL320_.jpg,Women's Jewelry,4 Pcs Non Piercing Bra Body Chain with Necklaces Body Chain Non Piercing with Chain Adjustable Bra Body Jewelry Non Piercing,18.99,Women's Jewelry,"Enhance your outfit with this stunning 4-piece set of non-piercing bra body chains and necklaces. Made from high-quality materials, these adjustable body chains are designed to add a touch of elegance and style to any look without the need for piercings. Elevate your fashion game and stand out from the crowd with these unique and versatile body jewelry pieces.",219
https://m.media-amazon.com/images/I/81XHGCsRGnL._AC_UL320_.jpg,Women's Jewelry,"6 Pairs Gold Hoop Earrings Set for Women, Hypoallergenic 14K Gold Chunky Open Thick Teardrop Twisted Huggie Hoops Geometric Earrings Lightweight Jewelry for Gifts",14.99,Women's Jewelry,"Elevate your accessory game with this stunning set of 6 Pairs Gold Hoop Earrings for Women. Crafted from hypoallergenic 14K gold, these chunky open thick teardrop, twisted huggie hoops, and geometric earrings offer a versatile mix of styles to complement any outfit. Lightweight and chic, these earrings make the perfect gift for any occasion, adding a touch of elegance and glamour to any ensemble.",850
https://m.media-amazon.com/images/I/51bICaGt0fL._AC_UL320_.jpg,Women's Jewelry,Small Gold Hoop Earrings for Women: 14K Gold Huggie Hoop Earrings for Cartilage Helix Tragus Hypoallergenic Tiny Thin Hoop Earrings Sets for Multiple Piercing (6/7/8/9/10mm),12.95,Women's Jewelry,"Elevate your ear game with these stunning Small Gold Hoop Earrings for Women. Crafted from 14K gold, these Huggie Hoop Earrings are perfect for cartilage, helix, tragus piercings, and more. The hypoallergenic design ensures comfort, while the set of multiple sizes allows you to mix and match for a personalized look every day.",750
https://m.media-amazon.com/images/I/71y-8UyIY7L._AC_UL320_.jpg,Women's Jewelry,"Wedding Vine Jewelry Set, Cubic Zirconia Elegance Teardrop Necklace Dangle Earrings for Women, Sunflower Leave Bridal Jewelry",31.99,Women's Jewelry,"Elevate your bridal ensemble with this exquisite Wedding Vine Jewelry Set. The dazzling Cubic Zirconia Teardrop Necklace and matching Dangle Earrings exude elegance and sophistication, perfect for any bride looking to shine on her special day. The intricate sunflower leaf design adds a touch of nature-inspired charm to this stunning bridal jewelry set.",643
https://m.media-amazon.com/images/I/71jHTEk3VjL._AC_UL320_.jpg,Women's Jewelry,"Zodiac Bead Bracelets - 3 Polished Birthstone Crystal Beaded Bracelets - Made of Real & Natural Gemstones, Adjustable 3-9.7” Black Rope - Jewelry for Men, Women, Teens, Kids - 8mm Beads…",7.99,Women's Jewelry,"Elevate your style and showcase your zodiac sign with our Zodiac Bead Bracelets set. Each bracelet features polished birthstone crystal beads made of real and natural gemstones, offering a touch of elegance and personalization. With an adjustable black rope ranging from 3 to 9.7 inches, these bracelets are perfect for men, women, teens, and kids alike, making them a versatile and meaningful accessory for any occasion.",262
https://m.media-amazon.com/images/I/81+A+Z1it8L._AC_UL320_.jpg,Women's Jewelry,Teacher Bangle,19.99,Women's Jewelry,"Elevate your favorite teacher's style with this elegant Teacher Bangle. Crafted with high-quality materials and detailed with thoughtful charms like a pencil, apple, and book, this bangle serves as a stylish tribute to their dedication and passion for shaping young minds. Give the gift of appreciation and admiration with this beautiful accessory that celebrates the impact of educators everywhere.",140
https://m.media-amazon.com/images/I/71ysNeVWrwL._AC_UL320_.jpg,Women's Jewelry,16G Rook Earrings Piercing Jewelry Daith Snug Eyebrow Rings Piercing Surgical Steel Curved Barbell Anti Tragus Forward Helix Piercings for Women Men,9.99,Women's Jewelry,"Elevate your piercing game with these versatile 16G Rook Earrings Piercing Jewelry! Made from high-quality surgical steel, these curved barbells are perfect for a variety of piercings including daith, snug, eyebrow, anti tragus, and forward helix. Whether you're a woman or a man, these stylish and durable pieces are a must-have for any piercing enthusiast looking to add a touch of elegance to their collection.",8
https://m.media-amazon.com/images/I/51vk4DBF3YL._AC_UL320_.jpg,Women's Jewelry,Stainless Steel Bamboo Style Classic Plain Open Clasp Bangle Bracelet,9.99,Women's Jewelry,"Elevate your style with this exquisite Stainless Steel Bamboo Style Bangle Bracelet. Crafted with intricate detailing in a classic plain design, this bracelet exudes sophistication and elegance. The open clasp adds a modern twist to this timeless piece, making it a versatile accessory for any outfit or occasion.",912
https://m.media-amazon.com/images/I/71yEECB7FrL._AC_UL320_.jpg,Women's Jewelry,12 Pairs Beaded Hoop Earrings for Women Bohemian Circle Round Bead Earrings Colorful Vintage Acrylic Beads Dangle Earrings,12.99,Women's Jewelry,"Add a touch of bohemian flair to your outfit with these stunning Beaded Hoop Earrings. Featuring a colorful array of vintage acrylic beads, these dangle earrings are perfect for adding a pop of fun and style to any look. With 12 pairs included, you'll have plenty of options to mix and match for endless style possibilities.",906
https://m.media-amazon.com/images/I/617HLEsvUWL._AC_UL320_.jpg,Women's Jewelry,"Rings for Women Size 7, Spring of Versailles Butterfly Enamel Rings, Packaged with Jewelry Box, Christmas Birthday Gifts for Mom Wife Grandma",29.99,Women's Jewelry,"Elevate your loved one's style with these exquisite Rings for Women in Size 7, featuring the intricate design of a Spring of Versailles Butterfly in enchanting enamel detail. Packaged in a luxurious jewelry box, these rings make the perfect Christmas or birthday gifts for Mom, Wife, or Grandma, adding a touch of elegance and charm to any outfit. Make their special occasions even more memorable with these stunning and thoughtful accessories.",773
https://m.media-amazon.com/images/I/61SPSC6CZuL._AC_UL320_.jpg,Women's Jewelry,Gold Plated Red Figa Hand Simulated Azabache Evil Eye Protection Baby Pin Brooch - Traditional Figa Hand Black Simulated Azabache Amulet Protection Unisex Brooch Pin for Babies,19.99,Women's Jewelry,"Protect your little one with style and tradition with this Gold Plated Red Figa Hand Baby Pin Brooch. Featuring a simulated Azabache Evil Eye protection charm and a classic Figa Hand design, this unisex brooch is not only a fashionable accessory but also a symbol of good luck and protection. Keep your baby safe and stylish with this meaningful and unique piece.",812
https://m.media-amazon.com/images/I/71rOnUHE53L._AC_UL320_.jpg,Women's Jewelry,"9 Pcs Heart Cross Cubic Urn Necklace for Ashes Keepsake Cremation Jewelry Stainless Steel Necklace Crystal Memorial Pendant Heart Locket Ashes Necklace for Women Men Loved Ones, 9 Styles",33.99,Women's Jewelry,"Keep your loved one close to your heart with this stunning 9-piece Heart Cross Cubic Urn Necklace. Crafted from high-quality stainless steel and adorned with crystals, each pendant serves as a beautiful keepsake for ashes. With 9 unique styles to choose from, this necklace is a meaningful and elegant way to honor and remember your loved ones.",81
https://m.media-amazon.com/images/I/61xQiBwdT6L._AC_UL320_.jpg,Women's Jewelry,Tassel Detail Chains Belt Layered Gold Coin Pendant Waist Chain Dress Jewelry Accessories for Women and Girls,14.99,Women's Jewelry,"Elevate your outfit with this stunning Tassel Detail Chains Belt Layered Gold Coin Pendant Waist Chain. Perfect for adding a touch of glamour and sophistication to any look, this accessory is a must-have for women and girls who love to make a statement. Whether you're dressing up for a special occasion or simply want to elevate your everyday style, this waist chain will be the perfect finishing touch to any outfit.",28
https://m.media-amazon.com/images/I/51wWEh-bnlL._AC_UL320_.jpg,Women's Jewelry,Pearl Barefoot Foot Jewelry Anklet for Sandals& Beach Wedding(1 Pair),7.95,Women's Jewelry,Elevate your beach wedding look with these stunning Pearl Barefoot Foot Jewelry Anklets. Enhance the beauty of your feet with this elegant and delicate accessory that is perfect for sandals and barefoot walks on the sandy shore. Make a statement and add a touch of glamour to your special day with this pair of exquisite anklets.,427
https://m.media-amazon.com/images/I/51WvEo8hNNL._AC_UL320_.jpg,Women's Jewelry,"Drop Earring Extra Large Big Chunky Gold Hoop Earrings for Women Girl, Lightweight Hypoallergenic Gold Plated Earrings Fashion Jewelry",18.99,Women's Jewelry,"Make a bold statement with these Extra Large Big Chunky Gold Hoop Earrings! Designed for women and girls who love to stand out, these lightweight earrings are perfect for adding a touch of glamour to any outfit. Crafted with hypoallergenic gold plating, these fashion-forward earrings are a must-have accessory for any jewelry collection.",826
https://m.media-amazon.com/images/I/61KyP2PXrdL._AC_UL320_.jpg,Women's Jewelry,"Small Gold Huggie Hoop Earrings Set for Women Girls, Hypoallergenic Twisted Cartilage Hoops Lightweight, Tiny Diamond Hoop Earrings Jewelry for Multiple Piercing",12.85,Women's Jewelry,"Elevate your ear game with our Small Gold Huggie Hoop Earrings Set! These delicate hoops are perfect for women and girls alike, featuring a twisted design and tiny diamond accents for a touch of sparkle. Hypoallergenic and lightweight, these earrings are ideal for multiple piercings and will effortlessly elevate any look with their elegant charm.",20
https://m.media-amazon.com/images/I/81x8RwBRprL._AC_UL320_.jpg,Women's Jewelry,"Solid 14k Yellow Gold Filled Rope Chain Necklace for Men and Women (2.1 mm, 3.2 mm, 4.2 mm or 6 mm)",144.99,Women's Jewelry,"Elevate your style with our stunning Solid 14k Yellow Gold Filled Rope Chain Necklace, perfect for both men and women. Available in various thickness options (2.1 mm, 3.2 mm, 4.2 mm, or 6 mm), this timeless piece exudes elegance and sophistication, making it a versatile addition to any jewelry collection. Crafted with high-quality materials, this chain is built to last and will be cherished for years to come.",874
https://m.media-amazon.com/images/I/515vHAMtHWL._AC_UL320_.jpg,Women's Jewelry,22G 1.5mm 2mm 2.5mm 3mm Round Diamond CZ Nose Screw Studs Rings Piercing Jewelry 4PCS,7.99,Women's Jewelry,"Enhance your style with these stunning Round Diamond CZ Nose Screw Studs Rings! Crafted with high-quality materials, these nose studs come in a set of 4 with varying sizes to suit your preference. Add a touch of sparkle and sophistication to your look with these versatile and chic piercing jewelry pieces.",330
https://m.media-amazon.com/images/I/71y-8UyIY7L._AC_UL320_.jpg,Women's Jewelry,"Wedding Vine Jewelry Set, Cubic Zirconia Elegance Teardrop Necklace Dangle Earrings for Women, Sunflower Leave Bridal Jewelry",31.99,Women's Jewelry,"Elevate your bridal look with this exquisite Wedding Vine Jewelry Set. The dazzling Cubic Zirconia Teardrop Necklace and matching Dangle Earrings exude elegance and sophistication, perfect for any bride. The intricate sunflower leaf design adds a touch of nature-inspired charm to your special day.",90
https://m.media-amazon.com/images/I/61+JzQJFa0L._AC_UL320_.jpg,Women's Jewelry,4 Pairs Foot Jewelry Anklet Bead Barefoot Sandals Anklet for Sandals Beach Wedding Ankle Bracelets Ring Foot Chain Jewelry for Women and Girls,11.99,Women's Jewelry,"Elevate your beach wedding look with these stunning 4 Pairs Foot Jewelry Anklets. Perfect for adding a touch of bohemian elegance to your ensemble, these anklets feature beautiful beads and intricate designs. Whether you're walking down the aisle or strolling along the shore, these foot chains are sure to make a statement and have heads turning. Ideal for women and girls who love to accessorize and stand out from the crowd.",43
https://m.media-amazon.com/images/I/515FNUXeQ1L._AC_UL320_.jpg,Women's Jewelry,"Cross Necklace for Women, 925 Sterling Silver Birthstone Necklace for Women with Diamond Sideways Cross Necklace Birthstone Jewelry Birthday Gifts for Women",45.98,Women's Jewelry,"Elevate your style with this stunning Cross Necklace for Women, crafted from 925 Sterling Silver. The delicate design features a sparkling diamond-studded sideways cross, accented with a birthstone of your choice. Perfect for gifting on birthdays or special occasions, this elegant piece is sure to make a meaningful statement.",646
https://m.media-amazon.com/images/I/71F7Q9qmtgL._AC_UL320_.jpg,Women's Jewelry,Gold Link Tassel Earrings for Women 14K Gold Plated CZ Link Chain Tassel Earrings Silver Drop Dangle Earring Hypoallergenic for Teen Girls Sensitive Ears Jewelry Gifts,12.99,Women's Jewelry,"Make a statement with these stunning Gold Link Tassel Earrings. Crafted with 14K gold plating and CZ link chain tassels, these earrings are the perfect mix of elegance and trendiness. Hypoallergenic and suitable for sensitive ears, they make a thoughtful gift for teen girls who love stylish jewelry.",731
https://m.media-amazon.com/images/I/61QCceQ8ZRL._AC_UL320_.jpg,Women's Jewelry,"Gold Stud Earrings for Men Women with Black Cubic Zirconia,18K Gold Plated Unsex Earrings Jewelry",15.99,Women's Jewelry,"Add a touch of sophistication to your style with these stunning Gold Stud Earrings featuring Black Cubic Zirconia. Crafted with 18K Gold Plating, these unisex earrings are perfect for both men and women looking to elevate their look. Whether for a special occasion or everyday wear, these earrings are sure to make a statement wherever you go.",236
https://m.media-amazon.com/images/I/611hg-QuinL._AC_UL320_.jpg,Women's Jewelry,"Cubic Zirconia Clip-On Earrings, Pear Shape CZ Crystal, 2 Carat Imitation Diamond Earring Gift",19.99,Women's Jewelry,"Adorn your ears with timeless elegance and sparkle with these stunning Cubic Zirconia Clip-On Earrings. Featuring pear-shaped CZ crystals that mimic the brilliance of a 2 carat diamond, these earrings are the perfect accessory for any special occasion. Treat yourself or surprise a loved one with this exquisite imitation diamond earring gift that is sure to dazzle and delight.",487
https://m.media-amazon.com/images/I/61yc4kwZmsL._AC_UL320_.jpg,Women's Jewelry,Diamond Nose Stud 14K Yellow Gold Nose Ring Bone 20 Gauge I1 Clarity,190.0,Women's Jewelry,"Enhance your style with this stunning Diamond Nose Stud crafted in luxurious 14K yellow gold. The exquisite 0.03 carat diamond with I1 clarity adds a touch of elegance and sophistication to your look. Perfect for everyday wear or special occasions, this 20 gauge nose ring bone is a must-have accessory for anyone looking to elevate their style effortlessly.",682
https://m.media-amazon.com/images/I/519qpssGL8L._AC_UL320_.jpg,Women's Jewelry,Fluffy Wrist Plush Cuff Stainless Steel Chain with 2 Keys,13.76,Women's Jewelry,"Elevate your bondage play with this luxurious Fluffy Wrist Plush Cuff. Made with soft and fluffy material, these cuffs offer both comfort and durability during intimate moments. The stainless steel chain and two keys provide a secure yet exciting experience for you and your partner.",130
https://m.media-amazon.com/images/I/510jw+BVGxL._AC_UL320_.jpg,Women's Jewelry,Amber Sterling Silver Small Ball Stud Earrings,15.0,Women's Jewelry,"Enhance your everyday style with these exquisite Amber Sterling Silver Small Ball Stud Earrings. Crafted with precision and elegance, these earrings feature genuine amber stones set in a sterling silver ball design, adding a touch of warmth and sophistication to any outfit. Perfect for both casual and formal occasions, these timeless studs are a must-have addition to your jewelry collection.",126
https://m.media-amazon.com/images/I/71kDarPczXL._AC_UL320_.jpg,Women's Jewelry,Textured Bow Drop Earrings,30.0,Women's Jewelry,"Add a touch of elegance and sophistication to your outfit with these stunning Textured Bow Drop Earrings. The unique textured design and delicate bow shape make them a perfect accessory for any occasion, whether you're dressing up for a night out or adding a stylish flair to your everyday look. Elevate your style with these eye-catching earrings that are sure to turn heads wherever you go.",751
https://m.media-amazon.com/images/I/81kz0t23qmL._AC_UL320_.jpg,Women's Jewelry,3Pcs Fake Belly Piercing Fake Belly Ring for Women Fake Belly Button Piercing Clip On Belly Button Rings Fake Navel Ring Non Piercing,8.99,Women's Jewelry,Enhance your style without the commitment with these 3Pcs Fake Belly Piercings. Perfect for women who want to add a touch of edginess to their look without the pain of a real piercing. These clip-on belly button rings are a fun and versatile accessory for any outfit.,845
https://m.media-amazon.com/images/I/71ta8GgamaL._AC_UL320_.jpg,Women's Jewelry,"Women's Toggle Logo Charm Necklace, Rose Gold, One Size",19.29,Women's Jewelry,"Elevate your style with this stunning Women's Toggle Logo Charm Necklace in elegant rose gold. Featuring a chic toggle closure and a charming logo charm, this versatile piece adds a touch of sophistication to any outfit. Perfect for everyday wear or special occasions, this necklace is a must-have accessory for the modern woman.",562
https://m.media-amazon.com/images/I/61xFhiT06wL._AC_UL320_.jpg,Women's Jewelry,Sloth Gifts Sterling Silver Sloth Necklace Heart Crystal Sloth Jewelry for Women Girls Men Christmas Gifts,31.99,Women's Jewelry,"Show your love for sloths with this adorable Sterling Silver Sloth Necklace featuring a heart-shaped crystal. Perfect for sloth enthusiasts of all ages, this charming piece of jewelry makes a thoughtful Christmas gift for women, girls, and even men. Embrace your inner sloth lover and add a touch of whimsy to your outfit with this unique sloth accessory.",893
https://m.media-amazon.com/images/I/71qoWkFEBaL._AC_UL320_.jpg,Women's Jewelry,"Grounding Aura Bracelet for Women - 2mm SMALL (TINY) BEADS Healing Crystal, Gemstones, Quartz, 925 Solid Silver Beads, Essential Women Real Stone",22.9,Women's Jewelry,"Elevate your energy and style with our Grounding Aura Bracelet designed for women. Crafted with 2mm small beads of healing crystals, gemstones, and quartz, this bracelet is adorned with 925 solid silver beads for an elegant touch. Embrace the power of real stones while staying fashionable and connected to your inner self with this essential accessory.",416
https://m.media-amazon.com/images/I/81+JPMEN9vL._AC_UL320_.jpg,Women's Jewelry,"34 Pairs Gold Hoop Earrings Set for Women Girls, Fashion Drop Dangle Earring Packs Black Hearts Earrings Multipack Hypoallergenic Earrings for Birthday/Christmas Gifts",15.99,Women's Jewelry,"Elevate your earring game with this stunning 34 Pairs Gold Hoop Earrings Set! Featuring a variety of designs including fashion drop dangle earrings and black hearts multipack, this collection is perfect for every style and occasion. Crafted with hypoallergenic materials, these earrings make for the perfect birthday or Christmas gift for women and girls alike.",500
https://m.media-amazon.com/images/I/61KUT3kTWUL._AC_UL320_.jpg,Women's Jewelry,islam muslim Allah AYATUL KURSI stainless steel 60 cm chain necklace,13.0,Women's Jewelry,"Embrace your faith with elegance and style with this stunning Ayatul Kursi stainless steel necklace. Featuring a 60 cm chain, this necklace is a beautiful symbol of devotion and protection. Let the words of Allah adorn your neck and keep you connected to your faith wherever you go.",513
https://m.media-amazon.com/images/I/81gsrT7e3yL._AC_UL320_.jpg,Women's Jewelry,18k Gold Plated Multi-color Crystal Created-Opal Spider Ear Stud Earrings,11.99,Women's Jewelry,"Add a touch of whimsical elegance to your look with these stunning 18k Gold Plated Spider Ear Stud Earrings. Featuring vibrant multi-color crystals and eye-catching created-opal stones, these earrings are sure to make a statement wherever you go. Perfect for those who love unique and stylish jewelry pieces that stand out from the crowd.",917
https://m.media-amazon.com/images/I/51JQzY01cML._AC_UL320_.jpg,Women's Jewelry,14k Gold/Silver Plated Crescent Moon Necklace Tiny Moon and Star NecklaceDainty Sun Leaf Necklace Gold Pendant Necklace for Women Girls Delicate Minimalist Jewelry,12.99,Women's Jewelry,"Elevate your everyday look with our exquisite 14k Gold/Silver Plated Crescent Moon Necklace. This delicate piece features a tiny moon and star design, perfect for adding a touch of celestial charm to your outfit. Whether you're dressing up or keeping it casual, this dainty Sun Leaf Necklace is a must-have accessory for women and girls who appreciate minimalist jewelry.",663
https://m.media-amazon.com/images/I/61LEWZAfKcL._AC_UL320_.jpg,Women's Jewelry,18K Gold Plated Crystal Belt Bangle for Women (Gold),17.99,Women's Jewelry,"Elevate your style with our stunning 18K Gold Plated Crystal Belt Bangle for Women. This elegant piece features sparkling crystals set in a sleek gold-plated design, adding a touch of glamour to any outfit. Perfect for special occasions or everyday wear, this bangle is a must-have accessory for any fashion-forward woman.",658
https://m.media-amazon.com/images/I/717u-H-V8XL._AC_UL320_.jpg,Women's Shoes,"Women's Flats,Mary Jane,Ballet",13.54,Women's Shoes,"Step out in style and comfort with these versatile women's flats. Featuring a classic Mary Jane design and ballet-inspired silhouette, these shoes are perfect for any occasion. With their elegant look and cushioned insole, you'll be sure to turn heads while staying comfortable all day long.",798
https://m.media-amazon.com/images/I/71R6CcwL5SL._AC_UL320_.jpg,Women's Shoes,Women's Daisy Ballet Shoe,24.0,Women's Shoes,"Step into style and comfort with our Women's Daisy Ballet Shoe. These classic ballet flats feature a delicate daisy design on the toe, adding a touch of whimsy to any outfit. With a soft and flexible construction, these shoes are perfect for all-day wear, whether you're running errands or heading to a special occasion.",112
https://m.media-amazon.com/images/I/71-39fDpLIL._AC_UL320_.jpg,Women's Shoes,Women's Easy Going-Warmhearted Ankle Boot,68.39,Women's Shoes,"Step out in style and comfort with these Women's Easy Going-Warmhearted Ankle Boots. With a chic design and a warm-hearted touch, these boots are perfect for any casual or dressy occasion. The easy-going fit and durable construction make them a versatile and must-have addition to your footwear collection.",987
https://m.media-amazon.com/images/I/51nz9IqpcHL._AC_UL320_.jpg,Women's Shoes,Women's Cloudswift Sneakers,188.99,Women's Shoes,"Step into comfort and style with the Women's Cloudswift Sneakers. These sleek and modern sneakers are designed to provide cushioned support and responsive energy return with every step. Whether you're running errands or hitting the gym, the Cloudswift Sneakers will keep you looking fashionable and feeling great all day long.",404
https://m.media-amazon.com/images/I/71IakOGLEdL._AC_UL320_.jpg,Women's Shoes,Women's Stellar G2 Military and Tactical Boot,100.0,Women's Shoes,"Conquer any terrain with confidence in the Women's Stellar G2 Military and Tactical Boot. Designed for durability and comfort, these boots feature a rugged yet stylish design that will take you from the urban jungle to the great outdoors. With a supportive fit and reliable traction, these boots are ready for any adventure you throw their way.",491
https://m.media-amazon.com/images/I/71cIdec7XYL._AC_UL320_.jpg,Women's Shoes,Ankle Strap Dance Heels Womens Character Shoes Ballroom Latin Dress Pumps,29.99,Women's Shoes,"Step up your dance game with these stylish Ankle Strap Dance Heels. Perfect for ballroom, Latin, or any formal dance event, these character shoes are designed to provide both style and comfort. With a secure ankle strap and a sleek design, you'll be sure to turn heads on the dance floor.",87
https://m.media-amazon.com/images/I/61Mc+BqMwmS._AC_UL320_.jpg,Women's Shoes,Women’s Criss-Cross Strappy Gladiator Dressy Lace Up High Heeled Open Toe Dress Stiletto Sandals,37.95,Women's Shoes,Elevate your style with these stunning Women’s Criss-Cross Strappy Gladiator Sandals. The lace-up design and high stiletto heel create a chic and sophisticated look perfect for any dressy occasion. Step out in confidence and make a fashion statement with these open-toe sandals that will surely turn heads.,157
https://m.media-amazon.com/images/I/71FhAah1WeL._AC_UL320_.jpg,Women's Shoes,Women's Grace Pump,71.8,Women's Shoes,"Step into sophistication and elegance with the Women's Grace Pump. Crafted with high-quality materials and a classic design, these pumps are perfect for any formal occasion or a day at the office. With a comfortable heel height and stylish silhouette, the Women's Grace Pump will elevate any outfit effortlessly.",159
https://m.media-amazon.com/images/I/51W3VgLsooL._AC_UL320_.jpg,Women's Shoes,Slip-On(TM) Core Classics,68.8,Women's Shoes,"Slip into effortless style and comfort with Slip-On(TM) Core Classics. These versatile shoes are perfect for casual outings and everyday wear, featuring a classic slip-on design with a comfortable fit. With a range of colors and patterns to choose from, you can easily elevate any outfit with these timeless and stylish slip-ons.",387
https://m.media-amazon.com/images/I/71GAGYV4R+L._AC_UL320_.jpg,Women's Shoes,Ladies TCR3L Cobra Rental Bowling Shoes Laces,63.09,Women's Shoes,"Elevate your bowling game with the Ladies TCR3L Cobra Rental Bowling Shoes Laces. These stylish and durable laces are designed to provide a secure and comfortable fit, ensuring you can focus on hitting those strikes. With their sleek design and quality construction, these laces are the perfect accessory to complete your bowling ensemble and give you the confidence to bowl with style.",684
https://m.media-amazon.com/images/I/81FWKlvwWJL._AC_UL320_.jpg,Women's Shoes,"Women's Loom Cork Footbed Platform Clog with +Comfort, Wide Widths Available, Olive 7.5 W",49.99,Women's Shoes,"Step into style and comfort with our Women's Loom Cork Footbed Platform Clog. Designed with +Comfort technology and featuring wide widths for a perfect fit, these clogs in a trendy olive hue are a must-have addition to your shoe collection. Elevate your look with the platform sole while enjoying all-day comfort in these stylish clogs.",881
